,zip,asian_d,black_d,hispanic_d,native_d,native_h_d,Unknown,white_d,total,p_white_d,p_black_d,p_hispanic_d,p_native_d,p_native_h_d,p_Unknown_d,p_asian_d,population,white,black,native,asian,native_h,mixed,hispanic,p_white,p_black,p_native,p_asian,p_native_h,p_mixed,p_hispanic,white_popp,black_popp,hispanic_popp,native_popp,asian_popp,white_prop,black_prop,hispanic_prop,native_perc_prop,asian_perc_prop
3861,85210,0,0,2,0,0,1,0,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,38707.0,31270.0,2152.0,689.0,602.0,95.0,1652.0,18676.0,0.8078642106079004,0.05559717880486734,0.01780039786085204,0.015552742398015863,0.0024543364249360582,0.04267961867362493,0.48249670602216654,0.0,0.0,0.00010708931248661383,0.0,0.0,0.0,0.0,1.381702006139787,0.0,0.0
3862,85213,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35241.0,30585.0,1408.0,586.0,653.0,270.0,831.0,5963.0,0.867881161147527,0.039953463295593204,0.016628359013648876,0.018529553644902243,0.007661530603558355,0.02358048863539627,0.1692063221815499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3863,85215,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15969.0,14919.0,112.0,165.0,369.0,30.0,236.0,1102.0,0.9342476047341725,0.007013588828354938,0.010332519256058614,0.023107270336276537,0.0018786398647379298,0.014778633602605047,0.06900870436470662,6.702862122126148e-05,0.0,0.0,0.0,0.0,1.0703800522823246,0.0,0.0,0.0,0.0
3864,85225,0,0,1,0,0,0,1,2,0.5,0.0,0.5,0.0,0.0,0.0,0.0,70168.0,54409.0,4316.0,1596.0,3967.0,127.0,2941.0,24756.0,0.7754104435070117,0.061509520009120966,0.02274541101356744,0.056535742788735605,0.0018099418538365067,0.04191369285144225,0.3528103979021776,1.8379312246135748e-05,0.0,4.039424785910486e-05,0.0,0.0,0.6448197908434267,0.0,1.417191791888835,0.0,0.0
3865,85234,0,0,0,0,0,0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50101.0,42669.0,1029.0,778.0,2853.0,113.0,1457.0,7993.0,0.8516596475120257,0.0205385122053452,0.015528632163030678,0.05694497115826031,0.0022554440031137104,0.029081255863156425,0.15953773377776892,4.687243666361996e-05,0.0,0.0,0.0,0.0,1.1741779746420118,0.0,0.0,0.0,0.0
3866,85250,0,1,0,0,0,0,1,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,17445.0,15892.0,298.0,282.0,388.0,7.0,205.0,1360.0,0.9109773574089998,0.01708225852679851,0.016165090283748924,0.022241329893952423,0.00040126110633419317,0.0117512181140728,0.07795930065921468,6.292474200855777e-05,0.003355704697986577,0.0,0.0,0.0,0.548861062169645,29.270134228187917,0.0,0.0,0.0
3867,85251,0,0,1,0,0,1,1,3,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,39867.0,33741.0,1345.0,352.0,817.0,15.0,1029.0,7873.0,0.846339077432463,0.03373717611056764,0.008829357614066773,0.02049313968946748,0.0003762510346903454,0.025810820979757693,0.19748162640780595,2.963753297175543e-05,0.0,0.00012701638511367967,0.0,0.0,0.3938531756616579,0.0,1.687920741775689,0.0,0.0
3868,85254,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46915.0,41020.0,316.0,81.0,3874.0,11.0,1153.0,2712.0,0.8743472237024406,0.006735585633592668,0.0017265266972183737,0.08257486944474049,0.00023446658851113716,0.024576361504849195,0.05780667164020036,2.4378352023403218e-05,0.0,0.0,0.0,0.0,1.143710385177962,0.0,0.0,0.0,0.0
3869,85256,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4638.0,652.0,19.0,3358.0,124.0,0.0,332.0,739.0,0.14057783527382492,0.004096593359206554,0.7240189736955585,0.026735661923242778,0.0,0.07158257869771453,0.15933592065545493,0.0,0.0,0.0013531799729364006,0.0,0.0,0.0,0.0,6.276048714479026,0.0,0.0
3870,85258,0,0,0,0,0,0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23933.0,22232.0,320.0,32.0,700.0,0.0,311.0,1320.0,0.9289265867212635,0.013370659758492458,0.0013370659758492457,0.029248318221702253,0.0,0.012994609952784857,0.05515397150378139,8.99604174163368e-05,0.0,0.0,0.0,0.0,1.0765113350125946,0.0,0.0,0.0,0.0
3871,85260,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37596.0,33955.0,462.0,110.0,2100.0,0.0,586.0,2751.0,0.903154590913927,0.012288541334184487,0.0029258431748058304,0.05585700606447495,0.0,0.015586764549420151,0.07317267794446218,2.945074363127669e-05,0.0,0.0,0.0,0.0,1.1072301575614785,0.0,0.0,0.0,0.0
3872,85268,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24139.0,22829.0,506.0,38.0,534.0,8.0,176.0,928.0,0.9457309747711172,0.02096192882886615,0.0015742159990057582,0.0221218774597125,0.0003314138945275281,0.007291105679605617,0.038444011765193256,4.3803933593236675e-05,0.0,0.0,0.0,0.0,1.05738315300714,0.0,0.0,0.0,0.0
3873,85281,0,2,1,0,0,1,1,5,0.2,0.4,0.2,0.0,0.0,0.2,0.0,61382.0,40158.0,3595.0,1823.0,6888.0,183.0,2954.0,14186.0,0.6542308820175295,0.05856765827115441,0.029699260369489427,0.11221530741911309,0.0029813300316053567,0.048124857450066796,0.2311100974226972,2.490163852781513e-05,0.0005563282336578582,7.049203440011279e-05,0.0,0.0,0.3057024752228697,6.82970792767733,0.8653884111095447,0.0,0.0
3874,85282,0,1,2,0,0,1,1,5,0.2,0.2,0.4,0.0,0.0,0.2,0.0,51847.0,37849.0,3061.0,1161.0,1672.0,425.0,2004.0,11674.0,0.730013308388142,0.059039095801107104,0.02239280961289949,0.0322487318456227,0.00819719559473065,0.03865218816903582,0.22516249734796612,2.6420777299268145e-05,0.0003266906239790918,0.00017132088401576153,0.0,0.0,0.2739676081270311,3.3875857562887948,1.7764947747130377,0.0,0.0
3875,85283,0,1,1,0,0,1,0,3,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,49123.0,30478.0,3397.0,3945.0,2983.0,178.0,2163.0,14787.0,0.6204425625470757,0.06915294261343974,0.08030861307330578,0.060725118579891296,0.0036235571931681697,0.04403232701585815,0.3010198888504367,0.0,0.00029437739181630853,6.762696963549064e-05,0.0,0.0,0.0,4.820233539397507,1.1073465431347354,0.0,0.0
3876,85286,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40933.0,30852.0,1848.0,93.0,5771.0,23.0,1639.0,6951.0,0.7537194928297462,0.04514694745071214,0.0022720054723572667,0.14098649011799771,0.0005618938264969585,0.04004104267950065,0.16981408643392862,3.241280954233113e-05,0.0,0.0,0.0,0.0,1.32675353299624,0.0,0.0,0.0,0.0
3877,85296,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41556.0,35497.0,1390.0,225.0,2155.0,29.0,1421.0,6092.0,0.8541967465588604,0.03344884011935701,0.005414380594859948,0.051857734141880836,0.00069785349889306,0.034194821445759936,0.14659736259505246,0.0,0.0,0.00016414970453053183,0.0,0.0,0.0,0.0,6.821405121470781,0.0,0.0
3878,85301,0,2,1,0,0,1,2,6,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,66818.0,50584.0,5754.0,1152.0,1027.0,40.0,2805.0,41852.0,0.7570415157592265,0.08611452003951031,0.01724086324044419,0.015370109850639049,0.0005986410847376455,0.041979706067227396,0.6263581669609986,3.953819389530286e-05,0.0003475842891901286,2.3893720730192107e-05,0.0,0.0,0.4403105066160578,3.870814505851002,0.266088438624996,0.0,0.0
3879,85302,0,0,0,0,0,1,3,4,0.75,0.0,0.0,0.0,0.0,0.25,0.0,39430.0,30509.0,2060.0,1345.0,1383.0,56.0,1508.0,13305.0,0.7737509510524981,0.052244483895511035,0.034111082931777836,0.03507481612985037,0.0014202383971595233,0.03824499112351002,0.3374334263251331,9.833163984398047e-05,0.0,0.0,0.0,0.0,0.9693041397620373,0.0,0.0,0.0,0.0
3880,85303,0,1,3,0,0,0,0,4,0.0,0.25,0.75,0.0,0.0,0.0,0.0,30801.0,21456.0,2902.0,586.0,1708.0,106.0,1224.0,16718.0,0.6966007597155937,0.09421772020388948,0.019025356319600013,0.05545274504074543,0.0034414467062757704,0.03973896951397682,0.542774585240739,0.0,0.00034458993797381116,0.00017944730230888862,0.0,0.0,0.0,2.6534286698828398,1.3817890896040195,0.0,0.0
3881,85304,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27520.0,22545.0,1063.0,341.0,1437.0,6.0,1178.0,5519.0,0.8192223837209303,0.03862645348837209,0.012390988372093023,0.05221656976744186,0.00021802325581395349,0.04280523255813953,0.20054505813953488,4.435573297848747e-05,0.0,0.0,0.0,0.0,1.220669771567975,0.0,0.0,0.0,0.0
3882,85306,0,0,0,0,0,1,1,2,0.5,0.0,0.0,0.0,0.0,0.5,0.0,24697.0,21795.0,573.0,208.0,552.0,92.0,1002.0,4304.0,0.8824958496983439,0.02320119852613678,0.008422075555735514,0.022350892820990405,0.003725148803498401,0.040571729359841276,0.17427217880714257,4.588208304657031e-05,0.0,0.0,0.0,0.0,0.5665749025005735,0.0,0.0,0.0,0.0
3883,85308,0,0,0,0,0,0,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65922.0,56602.0,1665.0,519.0,3479.0,102.0,2480.0,8384.0,0.8586207942720184,0.02525712205333576,0.007872940748156913,0.05277449106519826,0.0015472831528169655,0.03762021783319681,0.1271806073844847,7.066888095827003e-05,0.0,0.0,0.0,0.0,1.1646584926327692,0.0,0.0,0.0,0.0
3884,85323,0,1,1,0,0,0,0,2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,40729.0,29667.0,4252.0,671.0,947.0,78.0,1199.0,25173.0,0.7283999116108915,0.10439735814775712,0.01647474772275283,0.023251246040904516,0.001915097350781998,0.029438483635738665,0.6180608411696825,0.0,0.00023518344308560678,3.97251022921384e-05,0.0,0.0,0.0,4.7893932267168395,0.8089818456282525,0.0,0.0
3885,85326,0,0,3,0,0,2,2,7,0.2857142857142857,0.0,0.42857142857142855,0.0,0.0,0.2857142857142857,0.0,56102.0,44815.0,4373.0,1149.0,380.0,114.0,1466.0,22386.0,0.7988128765462907,0.07794731025631885,0.020480553277958006,0.006773377063206303,0.0020320131189618907,0.02613097572279063,0.39902320772877975,4.462791476068281e-05,0.0,0.00013401232913428035,0.0,0.0,0.3576736105576895,0.0,1.0740513841559136,0.0,0.0
3886,85331,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28710.0,26835.0,135.0,100.0,715.0,8.0,670.0,1713.0,0.9346917450365726,0.004702194357366771,0.0034831069313827935,0.02490421455938697,0.0002786485545106235,0.023336816440264717,0.059665621734587254,3.726476616359232e-05,0.0,0.0,0.0,0.0,1.0698714365567357,0.0,0.0,0.0,0.0
3887,85334,0,0,1,0,0,0,1,2,0.5,0.0,0.5,0.0,0.0,0.0,0.0,969.0,916.0,0.0,0.0,30.0,0.0,0.0,268.0,0.9453044375644994,0.0,0.0,0.030959752321981424,0.0,0.0,0.27657378740970073,0.001091703056768559,,0.0037313432835820895,,0.0,0.5289301310043668,,1.8078358208955223,,0.0
3888,85336,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,558.0,455.0,0.0,0.0,0.0,0.0,0.0,550.0,0.8154121863799283,0.0,0.0,0.0,0.0,0.0,0.985663082437276,0.0,,0.0,,,0.0,,0.0,,
3889,85337,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2790.0,2246.0,52.0,355.0,16.0,21.0,25.0,1797.0,0.8050179211469534,0.01863799283154122,0.12724014336917563,0.005734767025089606,0.007526881720430108,0.008960573476702509,0.6440860215053763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3890,85339,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43651.0,21757.0,8034.0,3473.0,2459.0,173.0,3377.0,17159.0,0.49843073469107235,0.18405076630546838,0.07956289661176147,0.05633318824311012,0.00396325399189022,0.07736363428100158,0.39309523264071844,0.0,0.0,5.8278454455387845e-05,0.0,0.0,0.0,0.0,2.5439128154321344,0.0,0.0
3891,85344,0,0,0,1,0,1,0,2,0.0,0.0,0.0,0.5,0.0,0.5,0.0,10015.0,5991.0,77.0,2492.0,94.0,48.0,433.0,3103.0,0.5982026959560659,0.0076884672990514226,0.2488267598602097,0.009385921118322517,0.004792810783824264,0.04323514727908138,0.30983524712930605,0.0,0.0,0.0,0.0004012841091492777,0.0,0.0,0.0,0.0,2.009430176565008,0.0
3892,85345,0,0,0,0,0,0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57867.0,47499.0,2468.0,354.0,1697.0,114.0,2044.0,21824.0,0.8208305251697859,0.04264952390827242,0.006117476281818653,0.02932586793854874,0.0019700347348229562,0.03532237717524669,0.3771406846734754,4.210614960314954e-05,0.0,0.0,0.0,0.0,1.2182782795427272,0.0,0.0,0.0,0.0
3893,85346,0,0,1,0,0,1,0,2,0.0,0.0,0.5,0.0,0.0,0.5,0.0,4197.0,4170.0,0.0,18.0,0.0,0.0,0.0,178.0,0.993566833452466,0.0,0.004288777698355968,0.0,0.0,0.0,0.0424112461281868,0.0,,0.0056179775280898875,0.0,,0.0,,11.789325842696629,0.0,
3894,85351,0,0,1,0,0,0,1,2,0.5,0.0,0.5,0.0,0.0,0.0,0.0,29216.0,28251.0,501.0,70.0,126.0,0.0,190.0,1000.0,0.9669701533406353,0.01714813800657174,0.002395947426067908,0.004312705366922235,0.0,0.006503285870755751,0.03422782037239869,3.5396977098155815e-05,0.0,0.001,0.0,0.0,0.5170790414498602,0.0,14.607999999999999,0.0,0.0
3895,85353,0,0,2,0,0,0,1,3,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,37983.0,29574.0,2969.0,422.0,350.0,178.0,1618.0,27552.0,0.7786114840849854,0.07816654819261248,0.011110233525524578,0.00921464865861043,0.004686307032093305,0.04259800437037622,0.7253771424058131,3.381348481774532e-05,0.0,7.259001161440186e-05,0.0,0.0,0.42811253127747345,0.0,0.9190621370499419,0.0,0.0
3896,85363,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6563.0,5407.0,263.0,18.0,82.0,21.0,553.0,1798.0,0.8238610391589212,0.0400731372847783,0.0027426481791863475,0.012494286149626695,0.003199756209050739,0.08426024683833613,0.2739600792320585,0.0,0.0,0.0005561735261401557,0.0,0.0,0.0,0.0,3.650166852057842,0.0,0.0
3897,85364,0,0,2,0,0,1,1,4,0.25,0.0,0.5,0.0,0.0,0.25,0.0,74767.0,50802.0,2048.0,762.0,1252.0,211.0,2208.0,50274.0,0.6794708895635775,0.02739176374603769,0.010191662096914415,0.0167453555713082,0.0028221006593818127,0.029531745288696884,0.6724089504728021,1.968426439903941e-05,0.0,3.9781994669212715e-05,0.0,0.0,0.3679333490807449,0.0,0.7435950988582568,0.0,0.0
3898,85365,0,0,1,0,0,0,1,2,0.5,0.0,0.5,0.0,0.0,0.0,0.0,48529.0,33448.0,1406.0,363.0,861.0,129.0,1878.0,20884.0,0.6892373632261122,0.02897236703826578,0.007480063467205176,0.01774196871973459,0.002658204372643162,0.03869851016917719,0.4303406210719364,2.9897153790959102e-05,0.0,4.788354721317755e-05,0.0,0.0,0.7254394881607271,0.0,1.1618703313541467,0.0,0.0
3899,85378,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
3900,85379,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45742.0,37281.0,3531.0,253.0,1036.0,126.0,2162.0,9805.0,0.8150277644178217,0.07719382624284028,0.005531021818022824,0.02264876918368239,0.002754580035853264,0.0472650955358314,0.2143544226312798,2.6823314825246104e-05,0.0,0.0,0.0,0.0,1.2269520667364073,0.0,0.0,0.0,0.0
3901,85383,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42126.0,36430.0,1142.0,395.0,2149.0,33.0,1476.0,4161.0,0.864786592603143,0.02710914874424346,0.009376632008735697,0.05101362578929877,0.0007833641931348811,0.03503774391112377,0.09877510326164364,2.7449903925336262e-05,0.0,0.0,0.0,0.0,1.1563546527587154,0.0,0.0,0.0,0.0
3902,85388,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27580.0,22150.0,1874.0,29.0,955.0,27.0,1058.0,4400.0,0.803118201595359,0.06794778825235678,0.0010514865844815082,0.03462654097171863,0.0009789702683103698,0.03836113125453227,0.15953589557650472,0.0,0.0,0.00022727272727272727,0.0,0.0,0.0,0.0,6.2681818181818185,0.0,0.0
3903,85392,0,0,1,0,0,1,2,4,0.5,0.0,0.25,0.0,0.0,0.25,0.0,38097.0,27263.0,4387.0,461.0,1725.0,31.0,1430.0,14703.0,0.7156206525448198,0.11515342415413288,0.012100690343071633,0.04527915583904244,0.0008137123658030816,0.03753576397091635,0.3859359004646035,7.335949822103217e-05,0.0,6.80133306128001e-05,0.0,0.0,0.6986942009316657,0.0,0.6477759640889614,0.0,0.0
3904,85395,0,0,2,0,0,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27421.0,21197.0,1762.0,345.0,1913.0,121.0,1418.0,4762.0,0.7730206775828744,0.06425732103132635,0.012581598045293753,0.06976404945115058,0.004412676415885635,0.05171219138616389,0.17366252142518507,0.0,0.0,0.00041999160016799666,0.0,0.0,0.0,0.0,5.758294834103318,0.0,0.0
3905,85501,0,0,1,0,0,0,1,2,0.5,0.0,0.5,0.0,0.0,0.0,0.0,13342.0,11864.0,189.0,586.0,112.0,0.0,365.0,4518.0,0.8892220056962974,0.01416579223504722,0.04392145105681307,0.008394543546694649,0.0,0.027357217808424525,0.33862989057112874,8.428860418071477e-05,0.0,0.0002213368747233289,0.0,0.0,0.5622892784895482,0.0,1.4765382912793272,0.0,0.0
3906,85540,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3464.0,3035.0,56.0,206.0,36.0,0.0,73.0,1692.0,0.8761547344110855,0.016166281755196306,0.059468822170900694,0.010392609699769052,0.0,0.02107390300230947,0.4884526558891455,0.00032948929159802305,0.0,0.0,0.0,0.0,1.1413509060955518,0.0,0.0,0.0,0.0
3907,85544,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1815.0,1800.0,0.0,0.0,15.0,0.0,0.0,84.0,0.9917355371900827,0.0,0.0,0.008264462809917356,0.0,0.0,0.04628099173553719,0.0,,0.0,,0.0,0.0,,0.0,,0.0
3908,85603,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6829.0,5937.0,53.0,19.0,23.0,0.0,205.0,2781.0,0.8693805828086103,0.007761019182896471,0.002782252159906282,0.003367989456728657,0.0,0.030019036462146726,0.4072338556157563,0.0,0.0,0.0003595828838547285,0.0,0.0,0.0,0.0,2.4555915138439413,0.0,0.0
3909,85607,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13991.0,10954.0,147.0,89.0,243.0,0.0,460.0,11705.0,0.7829318847830748,0.010506754342077049,0.006361232220713315,0.017368308198127368,0.0,0.03287827889357444,0.8366092488028019,0.0,0.0,8.543357539513029e-05,0.0,0.0,0.0,0.0,1.1953011533532678,0.0,0.0
3910,85614,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23140.0,22379.0,225.0,48.0,104.0,0.0,210.0,3053.0,0.9671132238547969,0.00972342264477096,0.002074330164217805,0.0044943820224719105,0.0,0.009075194468452896,0.1319360414866033,0.0,0.0,0.00032754667540124465,0.0,0.0,0.0,0.0,7.579430068784801,0.0,0.0
3911,85629,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24752.0,21298.0,838.0,109.0,623.0,41.0,926.0,8625.0,0.8604557207498384,0.03385585003232062,0.004403684550743374,0.025169683257918553,0.001656431803490627,0.037411118293471234,0.34845669036845506,0.0,0.0,0.00011594202898550724,0.0,0.0,0.0,0.0,2.8697971014492754,0.0,0.0
3912,85631,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3739.0,3600.0,1.0,0.0,0.0,0.0,43.0,2163.0,0.9628242845680663,0.0002674511901577962,0.0,0.0,0.0,0.011500401176785236,0.5784969243113132,0.0,0.0,0.0004623208506703652,,,0.0,0.0,1.7286176606564956,,
3913,85634,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6251.0,211.0,66.0,5892.0,35.0,0.0,23.0,87.0,0.03375459926411774,0.010558310670292753,0.9425691889297713,0.005599104143337066,0.0,0.003679411294192929,0.013917773156294992,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,71.85057471264368,0.0,0.0
3914,85635,0,0,1,0,0,0,1,2,0.5,0.0,0.5,0.0,0.0,0.0,0.0,34102.0,26222.0,2272.0,427.0,1190.0,234.0,2563.0,10216.0,0.7689285085918715,0.06662365843645535,0.01252125975016128,0.03489531405782652,0.006861767638261685,0.07515688229429358,0.2995718726174418,3.813591640607124e-05,0.0,9.788566953797964e-05,0.0,0.0,0.6502555106399207,0.0,1.669048551292091,0.0,0.0
3915,85650,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15386.0,13176.0,623.0,25.0,349.0,0.0,580.0,3005.0,0.8563629273365397,0.04049135577797998,0.0016248537631613155,0.022682958533731964,0.0,0.03769660730534252,0.1953074223319901,0.0,0.0,0.00033277870216306157,0.0,0.0,0.0,0.0,5.1201331114808655,0.0,0.0
3916,85705,0,0,2,0,0,1,4,7,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,56863.0,39918.0,2339.0,2971.0,2236.0,16.0,2159.0,25545.0,0.7020030599862829,0.04113395353744966,0.05224838647275029,0.03932258234704465,0.0002813780489949528,0.03796845048625644,0.4492376413485043,0.00010020542111328223,0.0,7.829320806420043e-05,0.0,0.0,0.8139972658235095,0.0,0.6359980985935184,0.0,0.0
3917,85706,0,0,2,0,0,0,2,4,0.5,0.0,0.5,0.0,0.0,0.0,0.0,55179.0,38717.0,1167.0,1660.0,418.0,40.0,1952.0,45906.0,0.7016618641149712,0.021149350296308378,0.030083908733394952,0.007575345693107885,0.0007249134634553001,0.03537577701661864,0.831946936334475,5.165689490404732e-05,0.0,4.356728967890907e-05,0.0,0.0,0.7125939509776068,0.0,0.600999869298131,0.0,0.0
3918,85711,0,0,2,0,0,1,0,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,39177.0,27763.0,1676.0,956.0,1149.0,71.0,1955.0,15190.0,0.7086555887382904,0.04278020266993389,0.02440207264466396,0.029328432498659927,0.0018122878219363403,0.04990172805472599,0.3877274931720142,0.0,0.0,0.00013166556945358788,0.0,0.0,0.0,0.0,1.719420671494404,0.0,0.0
3919,85712,0,2,0,0,0,1,0,3,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,34892.0,27784.0,2494.0,610.0,949.0,196.0,1214.0,7814.0,0.7962856815315832,0.07147770262524361,0.017482517482517484,0.027198211624441134,0.005617333486185945,0.034793075776682336,0.22394818296457641,0.0,0.0008019246190858059,0.0,0.0,0.0,0.0,9.326917936380646,0.0,0.0,0.0
3920,85713,0,0,3,0,0,0,1,4,0.25,0.0,0.75,0.0,0.0,0.0,0.0,47108.0,30202.0,1976.0,3001.0,310.0,4.0,1809.0,33048.0,0.6411225269593275,0.041946166256262206,0.06370467861085166,0.006580623248705103,8.491126772522713e-05,0.038401120828733974,0.7015368939458266,3.3110390040394676e-05,0.0,9.077705156136529e-05,0.0,0.0,0.3899410635057281,0.0,1.069081336238199,0.0,0.0
3921,85714,0,0,2,0,0,2,0,4,0.0,0.0,0.5,0.0,0.0,0.5,0.0,14744.0,9285.0,694.0,806.0,0.0,8.0,654.0,12178.0,0.6297476939772111,0.04706999457406403,0.05466630493760174,0.0,0.0005425935973955507,0.04435702658708627,0.8259631036353771,0.0,0.0,0.00016423057973394647,0.0,,0.0,0.0,0.6053539168993267,0.0,
3922,85715,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17727.0,15524.0,625.0,104.0,522.0,21.0,453.0,2970.0,0.8757262932250239,0.03525695267106673,0.005866756924465505,0.029446606870874935,0.0011846336097478423,0.02555423929598917,0.16754103909290913,6.441638752898738e-05,0.0,0.0,0.0,0.0,1.1419093017263593,0.0,0.0,0.0,0.0
3923,85716,0,1,0,0,0,1,2,4,0.5,0.25,0.0,0.0,0.0,0.25,0.0,31834.0,24426.0,2107.0,757.0,1653.0,145.0,1424.0,8292.0,0.7672928315637368,0.0661870955582082,0.023779606709807125,0.051925614123264435,0.004554878431865301,0.04473204749638751,0.2604762203932902,8.187996397281586e-05,0.00047460844803037496,0.0,0.0,0.0,0.651641693277655,3.777171333649739,0.0,0.0,0.0
3924,85719,0,0,2,0,0,1,0,3,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,45963.0,36233.0,1811.0,565.0,2984.0,87.0,2294.0,11828.0,0.7883079868589953,0.03940125753323325,0.012292496138198116,0.06492178491395252,0.001892826838979179,0.04990970998411766,0.25733742357983597,0.0,0.0,0.00016909029421711193,0.0,0.0,0.0,0.0,2.5906323977003716,0.0,0.0
3925,85735,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10759.0,8144.0,285.0,216.0,80.0,0.0,626.0,4062.0,0.7569476717167023,0.026489450692443534,0.020076215261641415,0.007435635282089414,0.0,0.05818384608234966,0.37754438144809,0.0,0.0,0.0002461841457410143,0.0,0.0,0.0,0.0,2.6486952240275725,0.0,0.0
3926,85736,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4467.0,3642.0,17.0,69.0,26.0,0.0,59.0,1960.0,0.8153122901276024,0.0038056861428251623,0.01544660846205507,0.005820461159614954,0.0,0.013207969554510857,0.4387732258786658,0.0002745744096650192,0.0,0.0,0.0,0.0,1.2265238879736409,0.0,0.0,0.0,0.0
3927,85743,0,0,3,0,0,0,1,4,0.25,0.0,0.75,0.0,0.0,0.0,0.0,29496.0,24945.0,465.0,247.0,1403.0,0.0,1300.0,6448.0,0.8457078925956062,0.015764849471114728,0.008374016815839436,0.04756577163005153,0.0,0.0440737727149444,0.21860591266612422,4.008819402685909e-05,0.0,0.0004652605459057072,0.0,0.0,0.29561034275405895,0.0,3.430831265508685,0.0,0.0
3928,85745,0,0,1,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37899.0,27907.0,1381.0,1585.0,1345.0,44.0,1729.0,20574.0,0.7363518826354257,0.03643895617298609,0.04182168394944458,0.03548906303596401,0.0011609805008047705,0.04562125649753292,0.5428639278081215,0.0,0.0,4.86050354816759e-05,0.0,0.0,0.0,0.0,1.8420822397200352,0.0,0.0
